id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
1102,Melory Towers Balika Viduhala - 3,මැලරි ටවර්ස් බාලිකා විදුහල - 3,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Children,
1103,Melory Towers Balika Viduhala - 4,මැලරි ටවර්ස් බාලිකා විදුහල - 4,Enid Blyton,ඊනිඞ් බ්ලයිටන්,Chandra Anagirathna,චන්ද්‍ර ඇනගිරත්න,Sinhala,English Translation Children,
1104,Melory Towers Balika Viduhala -5,මැලරි ටවර්ස් බාලිකා විදුහල - 5,Enid Blyton,ඊනිඞ් බ්ලයිටන්,M.D.H. Senewirathna,එම්.ඩී.එච්. සෙනෙවිරත්න,Sinhala,English Translation Children,
1105,Melory Towers Balika Viduhala - 6,මැලරි ටවර්ස් බාලිකා විදුහල - 6,Enid Blyton,ඊනිඞ් බ්ලයිටන්,M.D.H.Senewirathna,එම්.ඩී.එච්. සෙනෙවිරත්න,Sinhala,English Translation Children,
1106,D,ඩී,Manjula Senarathna,මංජුල සේනාරත්න,,,Sinhala,Sinhala Novel,
1107,Nariyage Horawa,නරියාගේ හෝරාව,Jack Higgins,ජැක් හිගින්ස්,Nimal Disanayaka,නිමල් දිසානායක,Sinhala,English Translation Novel,
1108,Windser Palahilawwa,වින්ඩ්සර් පැලහිලව්ව,Jack Higgins,ජැක් හිගින්ස්,Nimal Disanayaka,නිමල් දිසානායක,Sinhala,English Translation Novel,
1109,Modayo Merethi,මෝඩයෝ මැරෙති,Mario Puzo,මාරියෝ පූසෝ,Piyal Panapitiya,පියල් පනාපිටිය,Sinhala,English Translation Novel,
1110,Wurka Nayakaya,වෘක නායකයා,Alexandre Dumas,ඇලෙක්සැන්ඩර් ඩූමා,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1111,Aprikawe Wisiwasarak,අප්‍රිකාවේ විසි වසරක්,Karen Blixen,කැරන් බ්ලික්සන්,Indrani Krunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,
1112,Anna Dakina Lokaya,ඇනා දකින ලෝකය,Jostein Gaarder,ජොස්ටේන් ගාඩර්,Rani Senarathna Rajapaksa,රාණි සේනාරත්න රාජපක්ෂ,Sinhala,English Translation Novel,
1113,Cheenayata Mandagami Bottuwakin,චීනයට මන්දගාමී බෝට්ටුවකින්,,,Rasmika Mandawala,රශ්මිකා මණ්ඩවල,Sinhala,English Translation Short Stories,
1114,Kiyubanu Wiplawaye Mathaka Satahan,කියුබානු විප්ලවයේ මතක සටහන්,Ernesto Che Guevara,චේ ගුවේරා,Priyanjan Suresh De Silva,ප්‍රියංජන් සුරේෂ් ද සිල්වා,Sinhala,English Translation Novel,
1115,Dereiyakage Prayamaya,ධෛර්යයක ප්‍රයාමය,Mark Twain,මාර්ක් ටුවෙන්,Madhawi Senarathna,මාධවී සේනාරත්න,Sinhala,English Translation Novel,
1116,Naniya,නර්නියා,C.S.Lewis,සී.එස්. ලුවිස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,
1117,Palingu Bittaraya,පළිඟු බිත්තරය,,එච්.ජී. වේල්ස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,Science Fiction,
1118,Rawana Meheyuma 2,රාවණා මෙහෙයුම 2,Sustiha Ruwan,සුසිත රුවන්,,,Sinhala,Science Fiction,
1119,Maha Kalu Kuluna,මහා කළු කුළුණ,Evgeny Voiskunsky - Isai Lukodyanow,එව්ගනි වොයිස්කුන්ස්කි,Madhawa Waidyarathna,මාධව වෛද්‍යරත්න,Sinhala,Science Fiction,
1120,Peris Walakulu,පැරිස් වළාකුළු,Manjula Wediwardena,මංජුල වෙඩිවර්ධන,,,Sinhala,Sinhala Novel,
1121,Rathu Iri Andina Atha,රතු ඉරි අඳින අත,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,,,Sinhala,Sinhala Novel,
1122,Gedara Wata Sithiyama,ගෙදර වට සිතියම,Liyanage Amarakeerthi,ලියනගේ අමරකීර්ති,,,Sinhala,Sinhala Short Stories,
1123,Krutheema Doopath,කෘතිම දූපත්,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,,,Sinhala,Sinhala Novel,
1124,Thiwatha,තිවැත,Padmini Senewirathna,පද්මිණී සෙනෙවිරත්න,,,Sinhala,Sinhala Novel,
1125,Soviet Russian Ketikatha -1,සෝවියට් රුසියානු කෙටි කතා - 1,,,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,
1126,Soviet Russian Ketikatha -2,සෝවියට් රුසියානු කෙටි කතා - 2,,,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Short Stories,
1127,Mala Nomala Minisa,මළ නොමළ මිනිසා,,,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,Horror,
1128,Sudumeli Manaliya,සුදුමැලි මනාලිය,,,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,Horror,
1129,Gathanaye Situwaraya,ඝාතනයේ සිටුවරයා,Harold Robbins,හැරල්ඩ් රොබින්ස්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1130,Kalu Ethdala,කළු ඇත්දළ,Robert Michael Ballantyne,ආර්.එම්. බැලන්ටයින්,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
1131,Adrushyamana,අදෘශ්‍යමාන,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,,,Sinhala,Sinhala Novel,
1132,The Godfather,ද ගෝඩ් ෆාදර්,Mario Puzo,මාරියෝ පූසෝ,Piyal Panapitiya,පියල් පනාපිටිය,Sinhala,English Translation Novel,
1133,Etagehiyan,ඊටජියන්,Stephen King,ස්ටීවන් කින්ග්,Dileepa Jayakody,දිලීප ජයකොඩි,Sinhala,English Translation Novel,
1134,Kamare,කාමරේ,Emma Donoghue,එමා ඩොනහියු,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Novel,
1135,Chinaman,චයිනමන්,Shehan Karunathilaka,ෂෙහාන් කරුණාතිලක,Dileepa Abeysekara,දිලීප අබේසේකර,Sinhala,English Translation Novel,
1136,1408,1408,,ස්ටීවන් කින්ග්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,English Translation Short Stories,
1137,The Seven Moons Of Maali Almeida,ද සෙවන් මූන්ස් ඔෆ් මාලි අල්මේදා,Shehan Karunathilaka,ෂෙහාන් කරුණාතිලක,,,English,Other,
1138,Montare Withthi,මොන්ටාරේ විත්ති,John Stainbeck,ජෝන් ස්ටයින්බැක්,Loku Banda Tilakarathna,ලොකු බණ්ඩා තිලකරත්න,Sinhala,English Translation Novel,
1139,Manuthapaya,මනුතාපය,Victor Hugo,වික්ටර් හියුගෝ,I.M.R.A.Irriyagolla,අයි. එම්. ආර්. ඒ. ඊරියගොල්ල,Sinhala,French Translation,
1140,Dewathapaya,දේවතාපය,Edward Bulwer Lytton,එඩ්වඩ් බුල්වර් ලිට්න්,I.M.R.A.Irriyagolla,අයි. එම්. ආර්. ඒ. ඊරියගොල්ල,Sinhala,English Translation Novel,
1141,Saru Pasa,සරු පස,Knut Hamsun,නුට් හැම්සන්,K.C. Perera / K.N.Rupasiri,කේ.සී. පෙරේරා,Sinhala,English Translation Novel,
1142,Siyalla hari yan,සියල්ල හරි යං,H.D.I.Anthony,එච්.ඩී.අයි. ඇන්තනී,,,Sinhala,Sinhala Novel,
1143,Lonayanaya - 1,ලෝක නයනය - 1,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,
1144,Lonayanaya - 2,ලෝක නයනය - 2,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,
1145,Yaksaya Nonidayi,යක්ෂයා නොනිදයි,Pearl S Buck,පර්ල් එස්. බක්,A. Dayananda Silva,ඒ. දයානන්ද සිල්වා,Sinhala,English Translation Novel,
1146,Dampehe Mamiya,දම්පෙහේ මාමියා,Anatholi Dneprow,ඇනටෝලි ඩෙනෙප්‍රොව්,Madhawa Waidyarathna,මාධව වෛද්‍යරත්න,Sinhala,Science Fiction,
1147,Hima Amma,හිම අම්මා,,,Ganga Noroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,Children english,
1148,Dasa Dina,දස දින,Giovanni Boccaccio,ජියොවානි බොකේචියෝ,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,Italy Translation Novel,
1149,Hotalayaka Sihinaya,හෝටලයක සිහිනය,Wibuthi Bushana Bandopadya,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Wasantha Padmini,වසන්තා පද්මිණි,Sinhala,Indian Translation,
1150,Terabithiya,ටෙරබිතියා,Katherine Paterson,කැතරින් පැටර්සන්,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Translation Novel,
1151,Wyawachchedakaya,ව්‍යවච්ඡේදකයා,Federico Andahazi,ෆෙඩ්රිකෝ ඇන්ඩහාසි,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
1152,Hapana,හපනා,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1153,Yowun Wiman,යොවුන් විමන්,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1154,Lokanthaya,ලෝකාන්තය,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1155,Nodaruwo saha Daruwo,නොදරුවෝ සහ දරුවෝ,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1156,Malsarawa,මල්සරාව,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1157,Wilasithawo,විලාසිතාවෝ,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1158,Peraliya,පෙරළිය,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1159,Mangala,මංගලා,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1160,Lasanda,ලසන්දා,T.B. Ilangarathna,ටී.බී. ඉලංගරත්න,,,Sinhala,Children Sinhala,
1161,Pathala Loka Charika,පාතාල ලෝක චාරිකා,Wijayarathna Dolawatta,Wijayarathna Dolawatta,,,Sinhala,Children Sinhala,
1162,Arthika kuli Gathakayakuge Papochcharanaya,Arthika kuli Gathakayakuge Papochcharanaya,John Perkins,ජෝන් පර්කින්ස්,Sepala Wijesekara,සේපාල විජේසේකර,Sinhala,English Translation Novel,Novel
1163,Gini Awi Saha Ginikeli,ගිනි අවි සහ ගිනිකෙළි,Anura Horesas,අනුර හෝරගස්,,,Sinhala,Sinhala Novel,
1164,Gini Awi Saha Ginikeli,Gini Awi Saha Ginikeli,Anura Horesas,අනුර හෝරගස්,,,Sinhala,Sinhala Novel,Novel
1165,Gini Awi Saha Ginikeli,Gini Awi Saha Ginikeli,Anura Horesas,අනුර හෝරගස්,,,Sinhala,Sinhala Novel,Novel
1166,He Siddartha nam we,හේ සිද්ධාර්ථ නම් වේ,Ko. Ananda,හර්මන් හෙසේ,,කෝ. ආනන්ද,Sinhala,Sinhala Novel,
1167,Premanisansa,ප්‍රේමනිසංස,Chandrarathna Bandara,චන්ද්‍රරත්න බණ්ඩාර,,,Sinhala,Sinhala Novel,
1168,Nandunana Suba Pethuma,නොඳුනන සුබ පැතුම,Gimhan Suriya Bandara,ගිම්හාන් සූරිය බණ්ඩාර,,,Sinhala,Sinhala Novel,
1169,Ran Sirimal,රන් සිරිමල්,Anurasiri Hettige,අනුරසිරි හෙට්ටිගේ,,,Sinhala,Children Sinhala,
1170,Pin Lamaya,පින් ළමයා,Hema chandrika Liyanage,හේමා චන්ද්‍රිකා ලියනගේ,,,Sinhala,Children Sinhala,
1171,Mal Samanaliyo,මල් සමනලියෝ,Hema chandrika Liyanage,හේමා චන්ද්‍රිකා ලියනගේ,,,Sinhala,Children Sinhala,
1172,Awasan Nirupaddrithaya,අවසන් නිරුපද්‍රිතයා,Susitha Ruwan,සුසිත රුවන්,,,Sinhala,Science Fiction,
1173,Wessa walahaka,වැස්ස වළාහක,Samarawira Wijayawansa,සමරවීර විජයසිංහ,,,Sinhala,Sinhala Novel,
1174,Abiyogayaka Iranama,අභියෝගයක ඉරණම,Brian Fox,බ්‍රයන් ෆොක්ස්,S. Chandrasiri Dasanayake,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,
1175,Hudakala Tepel karuwakuge Aruma Divipuwatha,හුදෙකලා තැපැල් කරුවෙකුගේ අරුම දිවිපුවත,Denis Theriault,ඩෙනිස් තෙරියෝ,Chulananda Samranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,
1176,Minihakuge Iranama,මිනිසෙකුගේ ඉරණම,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,
1177,Kapithange Diyaniyo,කැප්ටන්ගේ දියණිය,Alexandre Pushkin,ඇලෙක්සැන්ඩර් පුෂ්කින්,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,
1178,Nethiwunu Wasthuwa,නැතිවුණු වස්තුව,Chingis Ayithmathov,චිංගීස් අයිත්මාතව්,Dedigama V Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,
1179,Kara - Bugas,කාරා - බුගාස්,Konsthanthin Pawsthowsky,කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි,Rupasiri Perera,රූපසිරි පෙරේරා,Sinhala,Russian Translation Novel,
1180,Hora saha Ballo,හොරා සහ බල්ලෝ,Nageeb Mahphus,නගීබ් මහ්ෆූස්,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,Sinhala,English Translation Novel,
1181,Aruma Puduma Gandarwaya,අරුම පුදුම ගාන්ධර්වයා,Jecob Ludwig Grim,ජේකොබ් ග්‍රිම්,Samaranayaka Vipulaguna,සමරනායක විපුලගුණ,Sinhala,English Translation Novel,
1182,Pawle Uruwa,පවුලේ උරුමය,Michael Ondaatje,මයිකල් ඔන්ඩාච්චි,Sepala Wijesekara,සේපාල විජේසේකර,Sinhala,English Translation Novel,
1183,Sathuru Mithuru Muhudu Rella,සතුරු මිතුරු මුහුදු රළ,Pearl S Buck,Pearl S. Buck,Senarathne Weerasinghe,Senarathne Weerasinghe,Sinhala,English Translation Novel,
1184,Andurata pera Aruna,අඳුරට පෙර අරුණ,Niranjana,නිරංජනා,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,
1185,Charulatha,චාරුලතා,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,
1186,Depa Ladimi,දෙපා ලදිමි,Moti Nandi,මෝති නන්දි,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,
1187,Aluthma Minihek,අලුත්ම මිනිහෙක්,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,
1188,Mahumkari,මහුම්කාරී,Rosalie Ham,රොසාලි හැම්,Thilakasiri Ekanayake,තිලකසිරි ඒකනායක,Sinhala,English Translation Novel,
