id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
123,Piyapathak wan Jivithayak,පියාපතක් වන් ජීවිතයක්,Milan Kundera,මිලාන් කුන්දේරා,Gamini Wijethunga,ගාමිණී විජේතුංග,Sinhala,English Translation Novel,Modern Literature
124,Eva Luna,එවා ලූනා,Isabel Allende,ඉසබෙල් අයියන්දේ,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,Modern Literature
125,Gringo Mahalla,ග්‍රින්ගෝ මහල්ලා,Carlos Fuentes,කාර්ලෝස් ෆුවෙන්ටේස්,Pasan Kodikara,පසන් කොඩිකාර,Sinhala,English Translation Novel,Modern Literature
126,Seeya saha Munubura,සීයා සහ මුනුබුරා,Maxim Gorky,මැක්සිම් ගෝර්කි,Bandusena Gunasekara,බන්දුසේන ගුණසේකර,Sinhala,English Translation Novel,"Russian, Classic"
127,Sangu Andaheraya,සංගු අඬහැරය,Marie Majerova,මාරි මජරෝවා,K.B. Sugathadasa,කේ.බී. සුගතදාස,Sinhala,English Translation Novel,Classic
128,Lokaye Asawa,ලෝකයේ ආසාව,H. Rider Haggard,එච්. රයිඩර් හැගාඩ්,S. Chandrasiri Dissanayaka,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,Adventure
129,Kung fu,කුංග් ෆූ,Arthur Waley,ආතර් වේලි,Senarathna Weerasinghe,සේනාරත්න වීරසිංහ,Sinhala,English Translation Novel,Martial Arts
130,Buruma Samaya,බුරුම සමය,George Orwell,ජෝර්ජ් ඕවල්,Ananda Sellahewa,ආනන්ද සෙල්ලහේවා,Sinhala,English Translation Novel,Literature
131,Wanawasanaya,වනවාසනය,James Vance Marshall,ජේම්ස් වොන්ස් මාර්ෂල්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,"Survival, Children"
132,Anthima Mohoikan Gothrikaya,අන්තිම මොහිකාන් ගෝත්‍රිකයා,James Fenimore Cooper,ජේම්ස් ෆෙනිමෝර් කූපර්,Gunathilaka Nissanka,ගුණතිලක නිශ්ශංක,Sinhala,English Translation Novel,"Classic, Historical"
133,Samudda Yathikawa,සමුද්‍ර යාතිකයෝ,Khaled Hosseini,කාලිඩ් හොසෙයිනි,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුදුවැලිිකන්ද,Sinhala,English Translation Novel,Modern Classic
134,Re bowu Ikbithi,රෑ බෝවූ ඉක්බිති,K.A. Abbas,කේ.ඒ. අබ්බාස්,Sugathapala de Silva,සුගතපාල ද සිල්වා,Sinhala,English Translation Novel,Literature
135,Dampata Kathawa,දම්පාට කතාව,Alice Walker,ඇලිස් වෝකර්,Amali Boralugoda,අමලි බොරළුගොඩ,Sinhala,English Translation Novel,"Classic, Pulitzer Prize"
136,1984,1984,George Orwell,ජෝර්ජ් ඕවල්,Ariyawangsa Ranaweera,අරියවංශ රණවීර,Sinhala,English Translation Novel,Anti-Utopian
137,Anunge le,අනුන්ගේ ලේ,Simone de Beauvoir,සිමෝන් ද බෝවුවර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,Classic
138,Yuddaya ha Amma,යුද්ධය හා අම්මා,Nicholas Gage,නිකොලස් ගේජ්,Anula de Silva,අනුලා ද සිල්වා,Sinhala,English Translation Novel,"Biography, War"
139,Ukusu Dadayama,උකුසු දඩයම,Jack Higgins,ජැක් හිගින්ස්,Indrani Karunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,"Thriller, War"
140,Tom Mamage Kutiya,ටොම් මාමාගේ කුටිය,Harriet Beecher Stowe,හැරියට් බීචර් ස්ටෝව්,Justin Wijayawardhana,ජස්ටින් විජයවර්ධන,Sinhala,English Translation Novel,Classic
141,Piyedra Ganga bada hinda Welapunemi,පියෙද්රා ගඟ බඩ හිඳ වැලපුනෙමි,Paulo Coelho,පාවුලෝ කොයියෝ,Piyal Jayarathna,පියල් ජයරත්න,Sinhala,English Translation Novel,Philosophy
142,Wanaraya,වඳුරා,Wu Cheng En,වු චෙන්ග් එන්,A.P. Gunarathna,ඒ.පී. ගුණරත්න,Sinhala,English Translation Novel,"Chinese, Classic"
143,Akrawe Athpitapatha,අක්රාවේ අත්පිටපත,Paulo Coelho,පාවුලෝ කොයියෝ,D.M.S. Ariyarathna,ඩී.එම්.එස්. ආරියරත්න,Sinhala,English Translation Novel,Philosophy
144,Nothradamaye Kuda,නෝත්‍රදාමයේ කුදා,Victor Hugo,වික්ටර් හියුගෝ,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,Classic
145,Mosad,මොසාඩ්,Michael Bar-Zohar,මයිකල් බාර්-සොහාර්,Yasasiri Janaka Kumara,යසසිරි ජනක කුමාර,Sinhala,English Translation Novel,"Spies, Non-Fiction"
146,Solamange Geethaya,සොලමන්ගේ ගීතය,Toni Morrison,ටෝනි මොරිසන්,Unknown,නොදනී,Sinhala,English Translation Novel,Classic
147,Wanarayange Tarzan,වඳුරන්ගේ ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
148,Tarzan Apasu Eyi,ටාසන් ආපසු එයි,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
149,Tarzan ge Wanasiwpawo,ටාසන්ගේ වනසිව්පාවෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
150,Tarzan ge Puthraya,ටාසන්ගේ පුත්‍රයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
151,Tarzan ha Oparaye menik,ටාසන් හා ඕපරයේ මැණික්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
152,Nodemunu Tarzan,නොදැමුණු ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
153,Bihisunu Tarzan,බිහිසුණු ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
154,Tarzan Ha Swarnamaya Sinhaya,ටාසන් හා ස්වර්ණමය සිංහයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
155,Tarzan ha Kuhumbu Minissu,ටාසන් හා කුහුඹු මිනිස්සු,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G. Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,"Adventure, Classic"
156,Tarzan ha Sathuru Sena,ටාසන් හා සතුරු සේනා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,"Adventure, Classic"
157,Veera Vickramanvitha Tarzan,වීර වික්‍රමාන්විත ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,"Adventure, Classic"
158,Tarzan saha Atharamanwu Yathrikayo,ටාසන් සහ අතරමංවූ යාත්‍රිකයෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Novel,"Adventure, Classic"
159,Wanantharaye Adhipathy Tarzan,වනාන්තරයේ අධිපති ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,"Adventure, Classic"
160,Tarzan ha Mahar Rejina,ටාසන් හා මහා රැජින,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,"Adventure, Classic"
161,Tarzan saha Roma Soldaduwo,ටාසන් සහ රෝම සොල්දාදුවෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Nishani Dissanayaka,නිශානි දිසානායක,Sinhala,English Translation Novel,"Adventure, Classic"
162,Tarzan saha Abirahas Lokaya,ටාසන් සහ අබිරහස් ලෝකය,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,P.B. Senanayaka,පී.බී. සේනානායක,Sinhala,English Translation Novel,"Adventure, Classic"
163,Tarzanta Hamuwu Unmaththakaya,ටාසන්ට හමුවූ උන්මත්තකයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,D.M. Karunarathna,ඩී.එම්. කරුණාරත්න,Sinhala,English Translation Novel,"Adventure, Classic"
164,Sherlock Holms - Sunaka sapaya,ෂර්ලොක් හෝම්ස් - සුනඛ සාපය,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
165,Sherlock Holms - Rathuwatha Hendikatha,ෂර්ලොක් හෝම්ස් - රතු වත හැඳි කාන්තාව,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
166,Sherlock Holms - Bihisunu Nimnaya,ෂර්ලොක් හෝම්ස් - බිහිසුණු නිම්නය,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
167,Sherlock Holms - Le Salakuna,ෂර්ලොක් හෝම්ස් - ලේ සලකුණ,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
168,Sherlock Holms - Sherlock Holms Apasu Eyi,ෂර්ලොක් හෝම්ස් - ෂර්ලොක් හෝම්ස් ආපසු එයි,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
169,Sherlock Holms - Bayanaka Miniha,ෂර්ලොක් හෝම්ස් - භයානක මිනිහා,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
170,Sherlock Holms - Lohitha Pareeksanaya,ෂර්ලොක් හෝම්ස් - ලෝහිත පරීක්ෂණය,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
171,Sherlock Holms - Kalu Wyagraya,ෂර්ලොක් හෝම්ස් - කළු ව්‍යග්‍රයා,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
172,Sherlock Holms - Antharaya Adawiyaka,ෂර්ලොක් හෝම්ස් - අන්තරාය අඩවියක,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
173,Sherlock Holms - Bishanayak,ෂර්ලොක් හෝම්ස් - භීෂණයක්,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
174,Sherlock Holms - Weradunu Dadayama,ෂර්ලොක් හෝම්ස් - වැරදුණු දඩයම,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
175,Sherlock Holms - Indra nila Manikya,ෂර්ලොක් හෝම්ස් - ඉන්ද්‍රනීල මැණික්ය,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
176,Sherlock Holms - Adbutha Aganthukaya,ෂර්ලොක් හෝම්ස් - අද්භූත ආගන්තුකයා,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
177,Sherlock Holms - Samudure Satana,ෂර්ලොක් හෝම්ස් - සමුදුරේ සටන,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
178,Sherlock Holms - Gindara Samaga Sellam,ෂර්ලොක් හෝම්ස් - ගින්දර සමඟ සෙල්ලම්,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
179,Sherlock Holms - Russiyanu Ottykaraya,ෂර්ලොක් හෝම්ස් - රුසියානු ඔත්තුකරු,Sir Arthur Conan Doyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,"Detective, Sherlock Holmes"
