ID,Name,Sinhala Name,Author,Author Sinhala Name,Translator,Translator Sinhala Name,Language,Category,Tags
1245,"Ikaras Punaragamanaya","ඉකරස් පුනරාගමනය","Susitha Ruwan","සුසිත රුවන්","","","Sinhala","Science Fiction",""
1244,"Hiroshimawe Kandulu","හිරෝෂිමාවේ කඳුළු","Edita Morris","එඩිටා මොරිස්","Sumithra Rahubadda","සුමිත්‍රා රාහුබද්ධ","Sinhala","English Translation Novel",""
1243,"Hiroshimawe Mal","හිරෝෂිමාවේ මල්","Edita Morris","එඩිටා මොරිස්","Sumithra Rahubadda","සුමිත්‍රා රාහුබද්ධ","Sinhala","English Translation Novel",""
1242,"Abhirahas Salakuna","අබිරහස් සලකුණ","Lasitha Ravin Umagiliya","ලසිත රවින් උමගිලිය","","","Sinhala","Sinhala Novel",""
1241,"Kada Mini Nagaraya","කැඩ පතේ නගරය","Cassandra Clare","කැසැන්ඩ්රා ක්ලෙයාර්","Savindi Ariyathilaka","සවිඳි ආරියතිලක","Sinhala","English Translation Novel",""
1240,"Bhasma Nagaraya","භස්ම නගරය","Cassandra Clare","කැසැන්ඩ්රා ක්ලෙයාර්","Savindi Ariyathilaka","සවිඳි ආරියතිලක","Sinhala","English Translation Novel",""
1239,"Asthi Nagaraya","අස්ථි නගරය","Cassandra Clare","කැසැන්ඩ්රා ක්ලෙයාර්","Savindi Ariyathilaka","සවිඳි ආරියතිලක","Sinhala","English Translation Novel",""
1238,"Sholtsmarsh Abhirahasa","ෂෝල්ට්මාර්ෂ් අබිරහස","Ellly Griffiths","එලී ග්‍රිෆිත්ස්","Madhara Abeysingha","මධාරා අබේසිංහ","Sinhala","English Translation Novel",""
1237,"Athurudan Yuwathiyo","අතුරුදන් යුවතියෝ","Megan Miranda","මේගන් මිරැන්ඩා","Medhawi Dikmadugoda","මේධාවී දික්මඩුගොඩ","Sinhala","English Translation Novel",""
1236,"Guest List","ගෙස්ට් ලිස්ට්","Lucy Foley","ලූසි ෆෝලි","Nileka Dananjani Gunawardana","නිලෙකා ධනංජනී ගුණවර්ධන","Sinhala","English Translation Novel",""
1235,"Nil Diyamanthi Abirahasa","නිල් දියමන්ති අබිරහස","Chandana Mendis","චන්දන මෙන්ඩිස්","","","Sinhala","Sinhala Novel",""
1234,"Jurasik Dadayama","ජුරාසික් දඩයම","Chandana Mendis","චන්දන මෙන්ඩිස්","","","Sinhala","Sinhala Novel",""
1233,"Suriya Kusuma","සූරිය කුසුම","Chulabaya Santha Kumara Herath","චූලාභය ශාන්ත කුමාර හේරත්","","","Sinhala","Sinhala Novel",""
1232,"Wiwurtha Marutha","විවෘත මාරුත","Akila Shavinda Dissanayaka","අකිල ශවින්ද දිසානායක","","","Sinhala","Sinhala Novel",""
1231,"Yakage Nawathena","යකාගේ නැවතුම","Daphene Du morrier","ඩැෆ්නි ඩූ මොරියර්","Chandana Mendis","චන්දන මෙන්ඩිස්","Sinhala","English",""
1230,"Anna Poorna","අන්නපූර්ණා","Bibuthi Bushana Bandopadya","බිබුතිභූෂණ බන්දෝපාධ්‍යාය","Kumari Welihinda","කුමාරි වැලිහින්ද","Sinhala","Indian Translation",""
1229,"Sawan Langa Saranna","සවන් ළඟ සැරන්නා","Alex North","ඇලෙක්ස් නෝර්ත්","Ganga Noroshini Suduwelikanda","ගංගා නිරෝෂිණී සුදුවැලිකන්ද","Sinhala","English Translation Novel",""
1228,"Hunters","හන්ටර්ස්","Chris Kuzneski","ක්‍රිස් කුස්නෙස්කි","Sachithra Nanayakkara","සචිත්‍ර නානායක්කාර","Sinhala","English Translation Novel",""
1227,"Plantation","ප්ලාන්ටේෂන්","Chris Kuzneski","ක්‍රිස් කුස්නෙස්කි","Sachinthala Fernando","සචින්තලා ප්‍රනාන්දු","Sinhala","English Translation Novel",""
1226,"kudu Mahath Sathwayo","කුඩා මහත් සත්ත්වයෝ","James Herriot","ජේම්ස් හෙරියට්","Upali Kannangara","උපාලි කන්නන්ගර","Sinhala","English Translation Novel",""
1225,"Nalandawe Shapaya","නාලන්දාවේ ශාපය","Manna Bahadur","මන්නා බහදූර්","Nimmi Muditha Herath","නිම්මි මුදිතා හේරත්","Sinhala","Indian Translation",""
1224,"Ahimiwu Urumaya","අහිමි වූ උරුමය","J.R.R.Tolkien","ජේ.ආර්.ආර්. ටොල්කියන්","Kavisha Nadun Kaggodarachchi","කවීෂ නඳුන් කැග්ගොඩආරච්චි","Sinhala","English Translation Novel",""
1223,"Dura Kandu Matha Akunu","දුර කඳු මත අකුණු","Badraji Mahinda Jayathilaka","භද්‍රජී මහින්ද ජයතිලක","","","Sinhala","Sinhala Novel",""
1222,"Embarumhale Abirahasa","ඇඹරුම්හලේ අබිරහස","Franklin W Dixon","ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්","Nileka Dananjani Gunawardana","නිලෙකා ධනංජනී ගුණවර්ධන","Sinhala","English Translation Novel",""
1221,"Horabadu Kollaya","හොරබඩු කොල්ලය","Franklin W Dixon","ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්","Nileka Dananjani Gunawardana","නිලෙකා ධනංජනී ගුණවර්ධන","Sinhala","English Translation Novel",""
1220,"Kulunaka Palahilawwa","කුළුණක පැලහිලව්ව","Franklin W Dixon","ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්","Nileka Dananjani Gunawardana","නිලෙකා ධනංජනී ගුණවර්ධන","Sinhala","English Translation Novel",""
1219,"Hima Bima Serisara","හිම බිම සැරිසර","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1218,"Koti Dadayama","කොටි දඩයම","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1217,"Wanacharin Athara Thrasayak","වනාචාරීන් අතර තරාසයක්","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1216,"Kimidum Kranam","කිමිදුම් කරණම්","Willard Price","විලාඩ් ප්‍රයිස්","Manjula Dissanayaka","මංජුල දිසානායක","Sinhala","English Translation Novel",""
1215,"Gorillo","ගොරිල්ලෝ","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1214,"Sinha Dadayama","සිංහ දඩයම","Willard Price","විලාඩ් ප්‍රයිස්","Manjula Dissanayaka","මංජුල දිසානායක","Sinhala","English Translation Novel",""
1213,"Sapari Santhrasa","සෆාරි සන්ත්‍රාසය","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1212,"Eli Eth Dadayama","එළි ඇත් දඩයම","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1211,"Aprikanu Maha Himaye","අප්‍රිකානු මහා හිමයේ","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1210,"Talmasun Dadayama","තල්මසුන් දඩයම","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1209,"Ginihal Ginikeli","ගිනිහල් ගිනිකෙළි","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1208,"Agada Sagare","අගාධ සාගරේ","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1207,"Dakunudiga Sagara Gembare","දකුණුදිග සාගර ගැඹුරේ","Willard Price","විලාඩ් ප්‍රයිස්","Wijayarathna Dolawatta","විජයරත්න දොලවත්ත","Sinhala","English Translation Novel",""
1206,"Amesan Santhrasaya","ඇමසන් සන්ත්‍රාසය","Willard Price","විලාඩ් ප්‍රයිස්","Manjula Dissanayaka","මංජුල දිසානායක","Sinhala","English Translation Novel",""
1205,"Gasaka Kandulu","ගසක කඳුළු","Vicki Baum","විකී බව්ම්","Urapola Hemaloka","ඌරපොළ හේමාලෝක","Sinhala","English Translation Novel",""
1204,"Aparadhaya Ha Danduwama","අපරාධය හා දඬුවම","Fyedor Dosthayewsky","ෆියෝඩර් දොස්තයෙව්ස්කි","Dedigama V Rodrigo","දැඩිගම වී. රුද්රිගු","Sinhala","Russian Translation Novel",""
1203,"Pematho Jayathi Soko","පේමතෝ ජායතී සෝකෝ","Isuru Prasanga","ඉසුරු ප්‍රසංග","","","Sinhala","Sinhala Novel",""
1202,"Promithiyasge Daruwo","ප්‍රොමිතියස්ගේ දරුවෝ","","Unknown","","","Sinhala","Science Fiction",""
1201,"Sandapathle Ran Illama","සඳ පත්ලේ රන් ඉල්ලම","H.G.Wells","එච්.ජී. වේල්ස්","","","Sinhala","English Translation Novel",""
1200,"Tharuwak Polowata","තරුවක් පොළොවට","Steven spilberg","විලියම් කොට්ස්වින්කල්","Kumara Siriwardana","කුමාර සිරිවර්ධන","Sinhala","English Translation Novel",""
1199,"Athlantheedawe Awasan Minisa","ඇට්ලන්ටිඩාවේ අවසන් මිනිසා","Alexander Romanovich  Beiyaev","ඇලෙක්සැන්ඩර් බෙල්යායෙව්","Pushpa Ranjan Wijesinghe","පුෂ්ප රන්ජන් විජේසිංහ","Sinhala","Russian Translation Novel",""
1198,"Minis Ithihasaye Kathandaraya","මිනිස් ඉතිහාසයේ කතන්දරය","Piyodor Korovkin","ෆියෝඩර් කොරොව්කින්","Sugath Kankanamge","සුගත් කන්කානම්ගේ","Sinhala","Russian Translation Novel",""
1197,"Sepiencesla","සපියන්ස්","Yuval Noah Harari","යුවාල් නෝවා හරාරි","Upali Rathnayake","උපාලි රත්නයක","Sinhala","English Translation Novel",""
1196,"Sathwa ha Shaka wisheshayange Sambawaya","සත්ත්ව හා ශාක විශේෂයන්ගේ සම්භවය","Charles Darwin","චාල්ස් ඩාවින්","Pasan Kodikara","පසන් කොඩිකාර","Sinhala","English Translation Novel",""
1195,"Kapala duwe Wanara Raju","කපාල දූපතේ වානර රජු","Edgar Wallace","එඩ්ගාර් වොලස්","Prabath MIrihagalla","ප්‍රභාත් මිරිහාගල්ල","Sinhala","English Translation Novel",""
1194,"Bala viyaruwa","බල වියරුව","Edgar Rice Burroughs","එඩ්ගර් රයිස් බරෝස්","Palitha Jayakody","පාලිත ජයකොඩි","Sinhala","English Translation Novel",""
1193,"Boer Sirakaruwekuge mathaka satahan","බෝයර් සිරකරුවෙකුගේ මතක සටහන්","Jan N. Brink","ජෑන් එන්. බ්‍රින්ක්","Samarsinghe Gunasekara","සමරසිංහ ගුණසේකර","Sinhala","English Translation Novel",""
1192,"Limpopo Galabasi","ලිම්පොපෝ ගලා බසී","Robyn Scott","රොබින් ස්කොට්","Indrani Krunarathna","ඉන්ද්‍රාණි කරුණාරත්න","Sinhala","English Translation Novel",""
1191,"Sayam Gedara","සායම් ගෙදර","John Grisham","ජෝන් ග්‍රිෂම්","Indrani Krunarathna","ඉන්ද්‍රාණි කරුණාරත්න","Sinhala","English Translation Novel",""
1190,"Lohitha Wasangathaya","ලෝහිත වසංගතය","Jack London","ජැක් ලන්ඩන්","Charunya Dehigama","චාරුණ්‍ය දෙහිගම","Sinhala","English Translation Novel",""
1189,"Karumakkara Kathawak","කරුමක්කාර කතාවක්","Gabriel Garcia Marquez","ගේබ්‍රියෙල් ගාර්ෂියා මාර්කේස්","Gamini Viyangoda","ගාමිණී වියන්ගොඩ","Sinhala","English Translation Novel",""
1188,"Mahumkari","මහුම්කාරී","Rosalie Ham","රොසාලි හැම්","Thilakasiri Ekanayake","තිලකසිරි ඒකනායක","Sinhala","English Translation Novel",""
1187,"Aluthma Minihek","අලුත්ම මිනිහෙක්","Sarat Chandra Chatterjee","සරත් චන්ද්‍ර චැටර්ජි","Senarathne Weerasinghe","සෙනරත්න වීරසිංහ","Sinhala","Indian Translation",""
